vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,year_stolen,vehicle_age,date_stolen,location_id,day_stolen
316,Roadbike,554,2006,GV,Red,2022,16,01-03-2022,105,Tuesday
317,Boat Trailer,623,2020,HOMEMADE,Grey,2022,2,10-01-2022,103,Monday
318,Trailer - Heavy,514,2016,OTHER COMMERCIAL TRA,Silver,2021,5,07-12-2021,102,Tuesday
319,Caravan,519,1977,CHEVRON 1300,White,2022,45,26-02-2022,104,Saturday
320,Trailer,623,1981,HOMEMADE,Grey,2021,40,12-11-2021,106,Friday
321,Trailer,623,2020,DOMESTIC,Silver,2022,2,03-02-2022,102,Thursday
322,Trailer,623,2020,DOMESTIC TRAILER,Silver,2021,1,01-11-2021,108,Monday
323,Trailer,623,2020,ELITE 8X4,Silver,2021,1,14-12-2021,114,Tuesday
324,Trailer,623,2020,FUTURA,Grey,2022,2,13-01-2022,102,Thursday
325,Boat Trailer,623,2020,DMW,Silver,2021,1,21-11-2021,102,Sunday
326,Trailer,623,2020,TUFF,Silver,2021,1,13-12-2021,108,Monday
327,Caravan,526,2010,560,White,2021,11,30-11-2021,114,Tuesday
328,Roadbike,611,2008,GN125H,Red,2022,14,20-01-2022,111,Thursday
329,Trailer,623,1996,DOMESTIC TRAILER,Grey,2022,26,16-01-2022,105,Sunday
330,Trailer,562,2020,K85S,Silver,2022,2,02-04-2022,104,Saturday
331,Roadbike,611,2005,GS,Black,2022,17,06-03-2022,102,Sunday
332,Trailer,623,2012,DOMESTIC TRAILER,Silver,2021,9,19-10-2021,107,Tuesday
333,Trailer,623,2020,8X5,Grey,2021,1,10-10-2021,111,Sunday
334,Trailer,595,2012,11X5,Silver,2021,9,20-12-2021,114,Monday
335,Trailer,623,2016,DOMESTIC,Silver,2022,6,30-03-2022,102,Wednesday
336,Trailer,538,2016,BRENT SMITH TRAILERS,Silver,2022,6,05-04-2022,109,Tuesday
337,Trailer,616,2016,8X5,Silver,2021,5,19-10-2021,104,Tuesday
338,Trailer,514,2016,8X4,Silver,2021,5,08-11-2021,114,Monday
339,Trailer,549,2016,TRAILERWAY,Silver,2022,6,10-03-2022,102,Thursday
340,Boat Trailer,597,2016,TRAILER,Silver,2021,5,14-12-2021,102,Tuesday
341,Light Van,619,2001,REGIUS,White,2021,20,29-10-2021,102,Friday
342,Trailer,514,2016,9X4 6 TANDEM,Silver,2022,6,17-03-2022,109,Thursday
343,Trailer - Heavy,623,2016,GT,Silver,2022,6,01-02-2022,102,Tuesday
344,Trailer - Heavy,623,2016,GT TRAILER,Silver,2022,6,07-03-2022,104,Monday
345,Trailer,623,2016,DOMESTIC,Green,2022,6,09-01-2022,101,Sunday
346,Trailer,623,2007,HOMEMADE,Black,2021,14,07-10-2021,103,Thursday
347,Trailer,623,2016,DOMESTIC TRAILER,Silver,2022,6,14-03-2022,114,Monday
348,Caravan,519,2005,BESSACARR CAMEO 625,White,2021,16,31-10-2021,102,Sunday
349,Trailer,623,2016,TRAILER PRO,Silver,2022,6,05-04-2022,114,Tuesday
350,Trailer,623,2016,8X4,Silver,2022,6,02-04-2022,114,Saturday
351,Trailer,514,2016,8X4 TANDEM,Silver,2022,6,31-03-2022,114,Thursday
352,Caravan,612,2002,BARNWELL ARCHWAY,White,2021,19,25-12-2021,106,Saturday
353,Trailer,623,2016,HOMEMADE,Black,2022,6,04-03-2022,109,Friday
354,Trailer,616,2016,CAR CARRIER,Silver,2021,5,03-11-2021,104,Wednesday
355,Trailer,623,1970,LOCAL,Grey,2021,51,29-12-2021,114,Wednesday
356,Trailer,623,2020,TRAYLA,Silver,2022,2,17-02-2022,108,Thursday
357,Trailer,623,2020,COMPASS-FPT104,Silver,2021,1,17-12-2021,103,Friday
358,Trailer,623,2020,GIBBONS,Silver,2022,2,02-03-2022,103,Wednesday
359,Trailer,623,2020,HOMEBUILT,Black,2022,2,03-03-2022,102,Thursday
360,Trailer - Heavy,623,2020,P.S.,Grey,2022,2,07-01-2022,107,Friday
361,Roadbike,611,2009,GSX650F,Blue,2022,13,19-01-2022,103,Wednesday
362,Trailer,623,1998,FOXENG 1000,Blue,2021,23,25-10-2021,109,Monday
363,Trailer,623,2020,DOMESTIC,Grey,2022,2,27-02-2022,102,Sunday
364,Trailer,623,2020,TANDEM,Black,2022,2,24-03-2022,104,Thursday
365,Moped,611,2007,AZ50 UDK6,Black,2022,15,15-03-2022,102,Tuesday
366,Trailer,623,2020,COOPER,Black,2021,1,19-10-2021,114,Tuesday
367,Trailer,616,2020,DOMESTIC TRAILER,Silver,2022,2,28-03-2022,105,Monday
368,Roadbike,545,2006,SOFTAIL,Black,2022,16,09-03-2022,102,Wednesday
369,Boat Trailer,549,2020,BOX TRAILER,Silver,2022,2,03-02-2022,101,Thursday
370,Caravan,519,1980,ZEPHYR,White,2022,42,28-01-2022,116,Friday
371,Trailer,623,2020,ROADCHEF,Silver,2022,2,08-03-2022,103,Tuesday
372,Trailer,623,2020,TUFF,Silver,2021,1,18-10-2021,102,Monday
373,Roadbike,611,2003,SV1000S,Blue,2021,18,14-12-2021,102,Tuesday
374,Roadbike,550,1999,CBR,Red,2022,23,04-01-2022,102,Tuesday
375,Boat Trailer,623,1996,GIBBONS,Grey,2022,26,30-03-2022,101,Wednesday
376,Trailer,623,2020,DOMESTIC,Grey,2021,1,13-12-2021,102,Monday
377,Trailer,549,2020,TRAILER,Black,2021,1,16-10-2021,115,Saturday
378,Roadbike,611,2008,GSX750F,Black,2022,14,14-03-2022,102,Monday
379,Roadbike,611,2009,GSX,Blue,2021,12,31-12-2021,114,Friday
380,Trailer,623,2020,BOAT,Silver,2021,1,26-11-2021,102,Friday
381,Trailer,549,1998,DOMESTIC TRAILER,Grey,2022,24,12-01-2022,102,Wednesday
382,Trailer,623,1974,PRATTLEY,Grey,2022,48,26-03-2022,114,Saturday
383,Boat Trailer,623,2020,BOAT,Silver,2022,2,13-01-2022,102,Thursday
384,Trailer,623,2020,JOB MATE 7 X 4,Silver,2022,2,01-01-2022,105,Saturday
385,Trailer,623,2020,TANDEM,Grey,2022,2,09-01-2022,114,Sunday
386,Trailer,506,2020,XAS48XD ROAD COMPRES,Yellow,2022,2,06-01-2022,114,Thursday
387,Moped,550,2005,NVS50,Black,2021,16,17-12-2021,114,Friday
388,Roadbike,545,2006,XL,Black,2022,16,13-01-2022,102,Thursday
389,Trailer,549,2020,TRAILER,Silver,2022,2,24-03-2022,106,Thursday
390,Trailer,623,1980,HOMEMADE,Grey,2022,42,22-02-2022,108,Tuesday
391,Boat Trailer,623,2000,MUDGWAY,Silver,2022,22,18-03-2022,115,Friday
392,Trailer - Heavy,623,2020,TPM,White,2021,1,13-11-2021,114,Saturday
393,Trailer,623,2020,PRO AUTO,Silver,2022,2,07-03-2022,114,Monday
394,Roadbike,611,2007,UZ,Blue,2022,15,14-01-2022,102,Friday
395,Roadbike,554,2007,GT,Yellow,2021,14,09-10-2021,106,Saturday
396,Moped,611,2009,UZ50,Orange,2022,13,10-03-2022,102,Thursday
397,Trailer,623,2016,FOXENG 850,Silver,2022,6,03-02-2022,104,Thursday
398,Trailer,623,2016,8X4,Silver,2021,5,14-11-2021,115,Sunday
399,Trailer,623,2016,ROAD CHIEF TR74CS/1,Silver,2021,5,19-12-2021,109,Sunday
400,Boat Trailer,623,1975,REID,Grey,2021,46,06-11-2021,111,Saturday
401,Trailer,623,2011,TANDEM,Silver,2021,10,21-12-2021,101,Tuesday
402,Trailer,538,2017,BRENT SMITH TRAILERS,Silver,2022,5,18-03-2022,102,Friday
403,Trailer,623,2017,CAR,Black,2022,5,16-03-2022,115,Wednesday
404,Trailer - Heavy,623,1960,LOCAL,Grey,2022,62,21-01-2022,114,Friday
405,Trailer,623,2017,TRAILER PRO,Silver,2022,5,14-02-2022,102,Monday
406,Trailer,538,2017,TRAILUX TRAILER,Silver,2021,4,06-12-2021,109,Monday
407,Trailer,616,2017,10 X 5,Silver,2021,4,21-12-2021,109,Tuesday
408,Trailer,623,2017,HAULER 7X4 TIPPING,Silver,2021,4,05-12-2021,107,Sunday
409,Boat Trailer,623,2017,RB,Silver,2022,5,27-01-2022,106,Thursday
410,Trailer - Heavy,623,2017,EXCAVATOR TRAILER,Silver,2021,4,31-12-2021,102,Friday
411,Trailer,623,2017,FOOD CART,Silver,2021,4,13-12-2021,111,Monday
412,Trailer,623,2017,VULCAN,Silver,2021,4,18-11-2021,102,Thursday
413,Trailer,549,2017,TRAILER,Black,2022,5,14-01-2022,104,Friday
414,Caravan,519,2002,COMPASS OMEGA 534,White,2021,19,01-11-2021,101,Monday
415,Trailer - Heavy,623,2017,GT TRAILER,Silver,2022,5,23-02-2022,102,Wednesday
416,Trailer,623,2017,ELITE 7X4,Silver,2022,5,22-02-2022,114,Tuesday
417,Boat Trailer,623,2002,VOYAGER A16M,Silver,2022,20,08-01-2022,104,Saturday
418,Trailer,623,2020,TUFF,Silver,2022,2,25-01-2022,108,Tuesday
419,Trailer,514,2020,8X4,Silver,2021,1,14-10-2021,114,Thursday
420,Trailer - Heavy,549,1987,HOMEMADE,Green,2022,35,16-01-2022,114,Sunday
421,Boat Trailer,623,2020,WAVERUNNER,Silver,2022,2,13-02-2022,114,Sunday
422,Trailer,623,2020,TUFF,Silver,2021,1,31-12-2021,109,Friday
423,Trailer,623,2020,TUFF,Silver,2021,1,27-10-2021,104,Wednesday
424,Trailer,623,2020,TRAYLA,Silver,2022,2,28-03-2022,103,Monday
425,Trailer,562,2020,KC95,Silver,2021,1,21-10-2021,103,Thursday
426,Caravan,519,2009,LUNAR,White,2022,13,24-03-2022,114,Thursday
427,Saloon,512,2014,730I,White,2022,8,24-03-2022,102,Thursday
428,Boat Trailer,623,1980,BOAT TRAILER,Grey,2021,41,09-11-2021,104,Tuesday
429,Caravan,519,2010,SWIFT CHALLENGER 570,White,2021,11,28-12-2021,114,Tuesday
430,Trailer,623,1979,OLEARY,Yellow,2022,43,17-03-2022,109,Thursday
431,Caravan,609,2005,ECCLES,White,2021,16,09-11-2021,102,Tuesday
432,Roadbike,636,2004,FZS,Silver,2022,18,19-02-2022,114,Saturday
433,Trailer,623,1981,DOMESTIC TRAILER,Yellow,2022,41,01-04-2022,102,Friday
434,Roadbike,631,2007,8-BALL,Black,2022,15,31-03-2022,111,Thursday
435,Moped,585,2008,FACTORY BUILT,Gold,2021,13,25-11-2021,109,Thursday
436,Trailer,514,1999,7X4,Silver,2022,23,21-02-2022,114,Monday
437,Trailer,623,1967,LOCAL,Red,2022,55,11-01-2022,103,Tuesday
438,Trailer,624,2020,ELITE 8X4,Silver,2021,1,24-10-2021,111,Sunday
439,Trailer,623,2020,DOMESTIC TRAILER,Silver,2021,1,14-10-2021,104,Thursday
440,Trailer,623,2020,D-MAX FLATDECK,Silver,2022,2,29-01-2022,109,Saturday
441,Roadbike,550,2003,MAGNA,Silver,2022,19,10-03-2022,102,Thursday
442,Trailer,562,2000,KC846,Silver,2022,22,25-03-2022,103,Friday
443,Trailer,623,1972,LOCAL,Blue,2021,49,07-12-2021,108,Tuesday
444,Trailer,549,1992,TANDEM TRAILER,White,2022,30,08-02-2022,114,Tuesday
445,Trailer,623,2020,HOMEBUILT,Silver,2021,1,25-11-2021,101,Thursday
446,Trailer,623,2020,ELITE,Silver,2022,2,09-03-2022,114,Wednesday
447,Roadbike,594,1997,VESPA,Grey,2022,25,10-03-2022,102,Thursday
448,Boat Trailer,623,2020,CRUISER,Silver,2021,1,15-12-2021,102,Wednesday
449,Trailer,572,2020,TRAILER,Silver,2021,1,30-11-2021,114,Tuesday
450,Trailer,623,1982,CUSTOMS BUIL,Orange,2022,40,28-01-2022,101,Friday
451,Trailer,514,2020,8X5,Silver,2021,1,06-12-2021,115,Monday
452,Trailer,514,2015,8X4 TANDEM,Silver,2021,6,27-11-2021,114,Saturday
453,Roadbike,611,2004,SJ125,Red,2022,18,19-03-2022,114,Saturday
454,Moped,636,1999,JOG,Black,2022,23,28-03-2022,107,Monday
455,Trailer - Heavy,623,1998,GT PRODUCTS,Grey,2021,23,15-11-2021,102,Monday
456,Caravan,519,1977,CI MUNRO,White,2022,45,21-03-2022,102,Monday
457,Trailer,623,2020,TRAYLA,Silver,2021,1,25-11-2021,104,Thursday
458,Boat Trailer,623,2020,ASD JET SKI,Silver,2021,1,11-12-2021,104,Saturday
459,Roadbike,636,2001,XV250SL,Red,2021,20,15-11-2021,102,Monday
460,Trailer,623,1999,LIGHT,Silver,2022,23,31-03-2022,104,Thursday
461,Boat Trailer,623,2020,MAKZ,Silver,2022,2,18-01-2022,109,Tuesday
462,Trailer,623,2020,ENSOL TANKER,Silver,2022,2,03-03-2022,109,Thursday
463,Trailer,623,2021,HOMEMADE,Silver,2021,0,15-11-2021,115,Monday
464,Trailer,549,2021,TRAILER,Black,2021,0,11-10-2021,101,Monday
465,Trailer,623,2019,DOMESTIC,Grey,2022,3,23-02-2022,103,Wednesday
466,Roadbike,505,2008,SXV,Black,2021,13,30-10-2021,114,Saturday
467,Roadbike,550,2009,CB,Silver,2022,13,06-02-2022,114,Sunday
468,Trailer - Heavy,558,2017,STARCRAFT,White,2022,5,04-01-2022,102,Tuesday
469,Trailer,623,2017,BES1500,Silver,2021,4,23-12-2021,102,Thursday
470,Trailer,623,2017,PL27084 ACCESS,Silver,2021,4,11-11-2021,102,Thursday
471,Trailer,514,2017,TRAILER 8X4,Silver,2022,5,18-01-2022,103,Tuesday
472,Trailer,623,2017,TRANSPORT MGE,Silver,2022,5,28-02-2022,103,Monday
473,Trailer,623,2017,TUI,Silver,2021,4,31-12-2021,107,Friday
474,Trailer,514,2017,8X4,Silver,2022,5,05-04-2022,115,Tuesday
475,Trailer,549,1976,TRAILER,White,2021,45,21-11-2021,104,Sunday
476,Trailer,623,2017,VULCAN C8X5T,Silver,2021,4,17-10-2021,102,Sunday
477,Trailer,623,2017,TOP GEAR,Black,2021,4,27-10-2021,102,Wednesday
478,Trailer,562,2017,K844T,Silver,2022,5,28-01-2022,114,Friday
479,Trailer,623,2017,EASY TILI,Silver,2022,5,18-02-2022,103,Friday
480,Boat Trailer,623,2017,HOMEBUILT,Silver,2022,5,20-03-2022,114,Sunday
481,Trailer,623,2008,BUNNINGS,Silver,2022,14,24-02-2022,108,Thursday
482,Boat Trailer,636,2017,RED RUNNER H/B,Silver,2022,5,20-01-2022,102,Thursday
483,Trailer,623,2017,TRAILER PRO,Silver,2021,4,21-10-2021,102,Thursday
484,Trailer,623,2017,HOMEBUILT,Silver,2021,4,06-11-2021,114,Saturday
485,Trailer,562,2008,844X,Silver,2022,14,09-03-2022,108,Wednesday
486,Trailer,623,2017,IFOR WILLIAMS,Silver,2022,5,25-02-2022,102,Friday
487,Trailer,623,2009,DOMESTIC TRAILER,Silver,2021,12,09-10-2021,103,Saturday
488,Trailer,623,2020,TUFF,Silver,2021,1,06-12-2021,104,Monday
489,Boat Trailer,623,2020,WAVERUNNER,Grey,2021,1,24-10-2021,114,Sunday
490,Trailer,584,2008,TRAILER,Silver,2022,14,04-01-2022,102,Tuesday
491,Roadbike,550,1985,CX,White,2022,37,16-02-2022,102,Wednesday
492,Roadbike,611,2005,GN250,Blue,2022,17,28-01-2022,102,Friday
493,Boat Trailer,623,1990,BOAT TRAILER,White,2022,32,18-01-2022,102,Tuesday
494,Trailer,623,2021,BOX,White,2022,1,10-03-2022,106,Thursday
495,Trailer,623,2021,CAR TRANSPORTER,Grey,2021,0,24-11-2021,102,Wednesday
496,Moped,585,2005,JET EURO X,Silver,2022,17,24-01-2022,109,Monday
497,Trailer,623,2021,ELITE 8X4,Silver,2021,0,03-12-2021,114,Friday
498,Trailer,623,2021,ROADCHIEF,Silver,2022,1,28-01-2022,102,Friday
499,Trailer,562,2021,KC95,Silver,2021,0,17-12-2021,114,Friday
500,Trailer - Heavy,623,2021,BRENT SMITH TB1,Silver,2022,1,18-01-2022,102,Tuesday
501,Trailer,623,2021,TRAYLA,Silver,2021,0,16-10-2021,107,Saturday
502,Trailer,538,2021,BRENT SMITH TRAILERS,Silver,2022,1,04-02-2022,102,Friday
503,Boat Trailer,623,2021,BOAT TRAILER,Silver,2021,0,19-11-2021,104,Friday
504,Trailer,623,1968,HAYES,Grey,2022,54,28-01-2022,114,Friday
505,Trailer,623,2021,TUI TRAILERS,Grey,2022,1,21-02-2022,102,Monday
506,Trailer,528,2021,FACTORYBUILT,Silver,2021,0,24-12-2021,102,Friday
507,Trailer,549,1969,TRAILER,Blue,2022,53,23-02-2022,103,Wednesday
508,Trailer,549,1997,TRANSPORTE GT PRODCU,Silver,2022,25,14-02-2022,104,Monday
509,Trailer,623,1967,HOMEMADE,Green,2021,54,09-12-2021,115,Thursday
510,Trailer,623,2021,HOMEBUILT,Grey,2021,0,22-12-2021,107,Wednesday
511,Trailer,623,2021,CAR TRANSPORT,Silver,2022,1,22-01-2022,114,Saturday
512,Trailer,623,2021,CAR TRANSPORRT,Silver,2022,1,15-03-2022,114,Tuesday
513,Trailer,623,2021,TRAYLA,Silver,2021,0,07-12-2021,109,Tuesday
514,Trailer,623,1998,HOMEMADE,Green,2022,24,16-03-2022,107,Wednesday
515,Trailer,549,2021,TRAILER,Black,2022,1,04-03-2022,108,Friday
516,Trailer,572,2021,DOMESTIC TRAILER,Silver,2021,0,15-11-2021,115,Monday
517,Caravan,623,2021,TRANSPORTER,Silver,2022,1,23-02-2022,106,Wednesday
518,Trailer,623,2021,ROAD CHIEF,Silver,2021,0,13-12-2021,104,Monday
519,Moped,550,2002,NVS,Blue,2022,20,23-01-2022,109,Sunday
520,Trailer,623,2021,HEAVEN171H,Silver,2021,0,15-11-2021,108,Monday
521,Trailer,623,1976,LOCAL,Grey,2022,46,07-01-2022,105,Friday
522,Caravan,571,1975,CHEVRON 1500,White,2022,47,13-01-2022,102,Thursday
523,Trailer,623,2021,CAR TRAILER,Silver,2021,0,29-12-2021,102,Wednesday
524,Trailer,623,2021,D-MAX FLATDECK,Silver,2021,0,09-12-2021,102,Thursday
525,Roadbike,561,2005,ZX,Silver,2021,16,09-12-2021,103,Thursday
526,Trailer,623,2021,DOMESTIC,Silver,2021,0,14-12-2021,101,Tuesday
527,Trailer,623,2021,KING,Silver,2021,0,08-11-2021,107,Monday
528,Roadbike,611,2002,GS,Black,2021,19,01-12-2021,102,Wednesday
529,Moped,611,2000,STREET MAGIC TR50 8,Green,2022,22,26-02-2022,102,Saturday
530,Roadbike,611,2002,SV650S,Red,2022,20,30-01-2022,107,Sunday
531,Trailer,623,2017,OUTPOST 10X6,Silver,2022,5,14-02-2022,102,Monday
532,Trailer,562,2017,KC 126,Silver,2022,5,10-01-2022,102,Monday
533,Trailer,622,2017,COMPASS S74,Silver,2021,4,09-12-2021,114,Thursday
534,Trailer,623,2017,GOODS,Grey,2022,5,05-04-2022,109,Tuesday
535,Trailer,623,1977,HOMEBUILT,White,2021,44,16-11-2021,105,Tuesday
536,Trailer,623,2017,M J TANDEM AXLE,Silver,2021,4,20-12-2021,114,Monday
537,Trailer,623,2017,TOTAL POWER,Silver,2021,4,15-11-2021,114,Monday
538,Trailer,623,2017,TRAYLA,Silver,2021,4,21-11-2021,106,Sunday
539,Boat Trailer,623,2000,FRONT RUNNER,Silver,2021,21,15-12-2021,103,Wednesday
540,Trailer,623,2017,HOMEBUILT,Silver,2022,5,05-04-2022,108,Tuesday
541,Trailer,623,2017,UTBT,Silver,2022,5,13-03-2022,103,Sunday
542,Saloon,511,1963,S3,White,2022,59,05-04-2022,109,Tuesday
543,Trailer,623,2017,CAR DOLLY,Silver,2021,4,27-10-2021,108,Wednesday
544,Boat Trailer,623,2002,JETSKI FACTORYBUILT,Silver,2022,20,14-03-2022,114,Monday
545,Trailer,623,2017,COMPASS-KHSTTI,Silver,2022,5,09-02-2022,109,Wednesday
546,Trailer,623,2017,COMPASS-KHSTTI,Silver,2021,4,12-11-2021,103,Friday
547,Trailer,595,2017,TRADE WELLSIDE,Silver,2022,5,18-03-2022,102,Friday
548,Trailer,623,2018,DOMESTIC,Black,2022,4,16-01-2022,102,Sunday
549,Trailer,623,2021,TIPPER,Silver,2022,1,15-02-2022,102,Tuesday
550,Roadbike,550,2007,SCV,Red,2022,15,03-03-2022,109,Thursday
551,Trailer,623,2021,7X4,Silver,2021,0,20-11-2021,109,Saturday
552,Trailer,595,2021,BRAKED TANDEM 10X5,Silver,2021,0,08-11-2021,102,Monday
553,Trailer,623,2000,MANAWATU ENGINEERING,Grey,2022,22,30-03-2022,114,Wednesday
554,Trailer,623,1996,HOMEMADE,Grey,2022,26,28-03-2022,103,Monday
555,Trailer - Heavy,623,2021,NYMIC,Grey,2021,0,29-10-2021,102,Friday
556,Trailer,514,2021,8X5 DIGGER TRANSPORT,Silver,2021,0,16-12-2021,114,Thursday
557,Trailer,549,2021,LOG SPLITTER,Blue,2021,0,16-11-2021,107,Tuesday
558,Trailer,623,2020,DOMESTIC,Grey,2022,2,27-02-2022,102,Sunday
559,Trailer,616,2021,DOMESTIC TRAILER,Silver,2021,0,29-11-2021,109,Monday
560,Trailer,623,2021,DOMESTIC,Grey,2022,1,03-01-2022,101,Monday
561,Boat Trailer,623,1985,BOAT,Silver,2021,36,21-12-2021,104,Tuesday
562,Trailer,616,2021,DOMESTIC TRAILER,Silver,2021,0,14-10-2021,102,Thursday
563,Trailer,623,2021,BETTER,Silver,2021,0,17-10-2021,105,Sunday
564,Trailer,623,2021,TUFF,Silver,2021,0,03-12-2021,103,Friday
565,Moped,611,2006,SJ50QT,Blue,2022,16,31-01-2022,116,Monday
566,Trailer,623,1998,HELLMACK 12X6,Yellow,2022,24,07-02-2022,114,Monday
567,Trailer - Heavy,623,2021,CT DIG25,Silver,2022,1,14-02-2022,102,Monday
568,Trailer,538,2021,CUSTOM,White,2021,0,23-10-2021,103,Saturday
569,Trailer - Heavy,623,2021,PRESCOTT,Silver,2021,0,30-10-2021,104,Saturday
570,Trailer,532,2021,TRAILER,Silver,2022,1,01-03-2022,107,Tuesday
571,Trailer,623,2021,TRAYLA,Silver,2022,1,05-04-2022,104,Tuesday
572,Trailer,616,2021,DOMESTIC TRAILER,Silver,2021,0,09-11-2021,104,Tuesday
573,Boat Trailer,623,2021,DMW,Grey,2022,1,26-01-2022,102,Wednesday
574,Trailer,538,2021,CONCEPT TRAILERS,Silver,2022,1,22-02-2022,106,Tuesday
575,Trailer,623,2019,DOMESTIC,Grey,2021,2,23-10-2021,102,Saturday
576,Caravan,612,2011,CARAVAN,White,2021,10,14-11-2021,102,Sunday
577,Trailer,623,2021,TANDEM,Silver,2022,1,24-02-2022,102,Thursday
578,Trailer,623,2021,JOBMATE,Silver,2022,1,15-02-2022,107,Tuesday
579,Trailer,628,2021,DOMESTIC TRAILER,Black,2022,1,24-01-2022,102,Monday
580,Trailer,501,2021,HUMBAUR,Silver,2022,1,05-02-2022,102,Saturday
581,Boat Trailer,623,2013,JET SKI,Grey,2021,8,06-12-2021,102,Monday
582,Moped,593,2009,NAKED 50,Blue,2021,12,18-11-2021,102,Thursday
583,Caravan,519,2009,COACHMAN AMARA 520,White,2022,13,22-02-2022,114,Tuesday
584,Trailer,623,2021,ELITE,Silver,2022,1,28-02-2022,114,Monday
585,Trailer - Heavy,623,2021,IFOR WILLIAMS,Silver,2022,1,20-02-2022,101,Sunday
586,Moped,585,2007,VMOTO MILAN,Black,2022,15,21-02-2022,102,Monday
587,Hatchback,587,2008,TIIDA,Red,2022,14,30-03-2022,102,Wednesday
588,Trailer,623,2019,DOMESTIC,Grey,2021,2,19-10-2021,102,Tuesday
589,Moped,585,2008,CICLONE,Red,2021,13,18-10-2021,102,Monday
590,Trailer,623,1993,HOMEMADE,Grey,2022,29,20-01-2022,114,Thursday
591,Trailer,623,1985,LOCAL,White,2022,37,17-02-2022,103,Thursday
592,Trailer,623,2021,BST2021D,Silver,2021,0,24-10-2021,102,Sunday
593,Trailer - Heavy,549,1987,ABEL,Yellow,2021,34,12-10-2021,105,Tuesday
594,Roadbike,561,1996,VN,Black,2021,25,22-11-2021,102,Monday
595,Trailer - Heavy,623,2018,GT17023,Silver,2022,4,28-03-2022,102,Monday
596,Trailer,616,2018,DOMESTIC TRAILER,Silver,2022,4,21-03-2022,105,Monday
597,Trailer,623,2018,HOMEMADE,Black,2021,3,08-11-2021,101,Monday
598,Trailer,623,2015,DOLLY,Black,2022,7,19-01-2022,103,Wednesday
599,Boat Trailer,623,1976,CRESTA CRAFT,Grey,2021,45,17-11-2021,114,Wednesday
600,Trailer,623,2018,DOMESTIC,Silver,2022,4,24-02-2022,101,Thursday
601,Boat Trailer,623,2018,JETSKI,Silver,2022,4,30-01-2022,108,Sunday
602,Trailer,514,2018,8X4 TANDEM,Silver,2022,4,18-01-2022,114,Tuesday
603,Trailer,562,2018,K64SA,Silver,2021,3,16-10-2021,103,Saturday
604,Trailer,623,2018,DOMESTIC TRAILER,Grey,2021,3,25-10-2021,102,Monday
605,Trailer,616,2018,DOMESTIC TRAILER,Silver,2022,4,11-02-2022,102,Friday
606,Trailer,623,2018,DOMESTIC,White,2021,3,12-12-2021,102,Sunday
607,Trailer - Heavy,623,2018,PRESCOTT,Silver,2021,3,25-10-2021,114,Monday
608,Trailer,623,2018,HOMEBUILT,Silver,2021,3,17-12-2021,104,Friday
609,Trailer - Heavy,623,2018,GT DIGGER TRAILER,Silver,2021,3,24-11-2021,102,Wednesday
610,Trailer,623,2018,TRAYLA,Silver,2021,3,15-11-2021,109,Monday
611,Trailer,623,2018,BRIAN JAMES A4,Silver,2022,4,18-01-2022,102,Tuesday
612,Trailer,616,2018,DOMESTIC TRAILER,Silver,2021,3,29-12-2021,107,Wednesday
613,Trailer,623,2018,HOMEBUILT,Grey,2021,3,14-12-2021,108,Tuesday
614,Trailer,514,2018,8X4 TANDEM,Silver,2022,4,02-02-2022,114,Wednesday
615,Trailer,549,2018,TRAILER8X4,Silver,2021,3,11-10-2021,114,Monday
616,Trailer,623,2018,ZANDER BUILT,Grey,2022,4,14-03-2022,106,Monday
617,Caravan,538,1973,CRESTA CRAFT XRP,White,2022,49,17-01-2022,111,Monday
618,Trailer,623,2002,DOMESTIC,Silver,2021,19,22-10-2021,111,Friday
619,Moped,585,2011,ELITE STAR 50,Red,2022,11,18-03-2022,114,Friday
620,Roadbike,625,2002,DAYTONA,Blue,2021,19,21-11-2021,109,Sunday
621,Roadbike,611,2007,DR-Z400,Yellow,2022,15,25-03-2022,109,Friday
622,Moped,563,2012,F-ACT,White,2021,9,18-10-2021,102,Monday
623,Moped,617,2015,ROMA,Red,2022,7,22-01-2022,102,Saturday
624,Roadbike,550,2015,CBR,White,2021,6,14-12-2021,109,Tuesday
625,Roadbike,611,2009,GN125H,Red,2022,13,22-01-2022,102,Saturday
626,Moped,585,2010,SOLANA,Blue,2021,11,26-12-2021,102,Sunday
627,Moped,629,2011,LX,Silver,2022,11,02-04-2022,102,Saturday
628,Moped,585,2014,EURORIDER,Black,2021,7,25-12-2021,102,Saturday
629,Moped,611,2014,UZ,Black,2021,7,11-12-2021,102,Saturday
630,Roadbike,561,2014,KLX,Green,2021,7,18-10-2021,109,Monday
631,Roadbike,550,2014,GLH,White,2022,8,14-03-2022,102,Monday
632,Trailer,623,2003,PRESCOT,Silver,2021,18,19-10-2021,104,Tuesday
633,Boat Trailer,533,2003,SF535,Silver,2022,19,09-01-2022,102,Sunday
634,Trailer,562,2002,K745A,Silver,2021,19,07-11-2021,103,Sunday
635,Roadbike,611,2010,VL250,Black,2022,12,03-03-2022,102,Thursday
636,Roadbike,636,1993,XT,White,2022,29,13-02-2022,101,Sunday
637,Moped,585,2011,ELITE STAR 50,White,2022,11,03-01-2022,114,Monday
638,Roadbike,565,2004,EXC,Orange,2022,18,13-02-2022,101,Sunday
